# Internal Shock Dynamics
# t_e (s) 	 t_a (s) 	 delt_a (s) 	 B_eq (G) 	 Gamma_e 	 E_syn (keV) 	 Gamma_r 	 L_diss (erg/s) 	 nu_c (Hz) 	 nu_m (Hz) 	 shell_index 	 a_syn 	 tau 	 relvel

348.201 	 23.9562 	 0.892331 	 28751.1 	 907.73 	 5.322 	 13.479 	 1.47128e+47 	 8.85701e+10 	 6.63152e+16 	 1166 	 0.133347 	 1072.29 	 0.18979
351.245 	 23.9646 	 0.910638 	 21023.9 	 494.501 	 1.1486 	 13.4052 	 1.08557e+47 	 2.17506e+11 	 1.43911e+16 	 1138 	 0.133347 	 1049.64 	 0.141651
351.505 	 28.7398 	 1.6613 	 87192 	 8272.34 	 980.135 	 9.85608 	 3.69053e+48 	 9.16169e+08 	 1.67024e+19 	 1409 	 0.995979 	 1503.57 	 0.512727
351.993 	 23.9667 	 0.902739 	 30456.1 	 1042.48 	 7.43557 	 13.479 	 1.82387e+47 	 7.28038e+10 	 9.26517e+16 	 1167 	 0.147603 	 1044.94 	 0.202761
355.737 	 28.7617 	 1.69331 	 38801.6 	 1681.24 	 17.9611 	 9.82594 	 8.05572e+47 	 1.00065e+10 	 3.07012e+17 	 1295 	 0.480621 	 1461.04 	 0.253256
355.833 	 23.9772 	 0.923238 	 21689.2 	 541.114 	 1.41897 	 13.4061 	 1.17929e+47 	 1.92726e+11 	 1.77773e+16 	 1137 	 0.133347 	 1018.23 	 0.147917
356.021 	 23.9778 	 0.913781 	 32080.8 	 1185.17 	 10.1232 	 13.4791 	 2.89432e+47 	 6.07971e+10 	 1.2614e+17 	 1168 	 0.21137 	 1017.09 	 0.215539
359.854 	 28.783 	 1.70417 	 83721.3 	 8024.45 	 885.533 	 9.85575 	 3.51696e+48 	 9.8349e+08 	 1.50908e+19 	 1410 	 0.995415 	 1425.85 	 0.506531
360.27 	 23.9895 	 0.915457 	 32832.4 	 1273.24 	 12.0223 	 13.5524 	 3.69737e+47 	 5.65093e+10 	 1.48993e+17 	 1169 	 0.253789 	 991.984 	 0.223018
360.755 	 23.9908 	 0.926744 	 23051.7 	 629.446 	 2.05181 	 13.4793 	 1.38235e+47 	 1.59321e+11 	 2.55662e+16 	 1136 	 0.133347 	 986.171 	 0.159084
364.746 	 24.0018 	 0.927707 	 34310.8 	 1427.64 	 15.7947 	 13.5517 	 5.31025e+47 	 4.82158e+10 	 1.95756e+17 	 1170 	 0.333793 	 963.588 	 0.235432
366.022 	 24.0053 	 0.941149 	 23503.4 	 674.928 	 2.40533 	 13.4797 	 1.46781e+47 	 1.45745e+11 	 2.99704e+16 	 1135 	 0.133347 	 953.598 	 0.1645
366.037 	 28.8149 	 1.74617 	 37225.1 	 1645.91 	 16.5157 	 9.82651 	 7.21166e+47 	 1.06566e+10 	 2.8229e+17 	 1294 	 0.45444 	 1370.79 	 0.25065
368.641 	 28.8285 	 1.74923 	 80204.7 	 7758.51 	 793.024 	 9.85556 	 3.34043e+48 	 1.06172e+09 	 1.35146e+19 	 1411 	 0.994708 	 1350.39 	 0.499744
369.453 	 24.0147 	 0.940567 	 35698.2 	 1588.31 	 20.3396 	 13.5511 	 7.20103e+47 	 4.1647e+10 	 2.52094e+17 	 1171 	 0.417876 	 935.062 	 0.24757
371.645 	 24.0207 	 0.956501 	 23867 	 718.977 	 2.77187 	 13.4802 	 1.54664e+47 	 1.34753e+11 	 3.45361e+16 	 1134 	 0.133347 	 920.651 	 0.169542
374.396 	 24.0283 	 0.954045 	 36991 	 1754.46 	 25.7154 	 13.5507 	 9.27621e+47 	 3.6381e+10 	 3.18733e+17 	 1172 	 0.500635 	 906.486 	 0.259408
376.848 	 28.8708 	 1.80161 	 35661.9 	 1608.47 	 15.1115 	 9.82722 	 6.39804e+47 	 1.13859e+10 	 2.5827e+17 	 1293 	 0.426857 	 1284.71 	 0.247914
377.631 	 24.0371 	 0.972821 	 24143.8 	 761.24 	 3.14353 	 13.481 	 1.618e+47 	 1.2584e+11 	 3.91647e+16 	 1133 	 0.133347 	 887.473 	 0.174222
377.91 	 28.8763 	 1.79671 	 76659.9 	 7477.79 	 704.113 	 9.85551 	 3.16226e+48 	 1.15249e+09 	 1.19994e+19 	 1412 	 0.993822 	 1277.1 	 0.492358
379.573 	 24.0425 	 0.968136 	 38186.4 	 1925.19 	 31.9638 	 13.5505 	 1.14296e+48 	 3.21146e+10 	 3.96187e+17 	 1173 	 0.577602 	 877.964 	 0.270922
383.985 	 24.0545 	 0.990114 	 24335.9 	 801.37 	 3.51168 	 13.4819 	 1.68119e+47 	 1.18628e+11 	 4.37482e+16 	 1132 	 0.133347 	 854.231 	 0.178551
384.985 	 24.0572 	 0.982838 	 39285.2 	 2099.91 	 39.1233 	 13.5505 	 1.35706e+48 	 2.86187e+10 	 4.84929e+17 	 1174 	 0.646097 	 849.578 	 0.282089
387.71 	 28.9269 	 1.83654 	 72694.6 	 7105.09 	 604.492 	 9.88327 	 2.9744e+48 	 1.29358e+09 	 1.02728e+19 	 1413 	 0.992416 	 1209.92 	 0.482228
388.214 	 28.9295 	 1.84946 	 34510.9 	 1605.79 	 14.6172 	 9.85556 	 6.08667e+47 	 1.19218e+10 	 2.49104e+17 	 1292 	 0.417636 	 1202.64 	 0.247686
390.631 	 24.0726 	 0.988145 	 39601.9 	 2201.01 	 43.5466 	 13.619 	 1.47757e+48 	 2.76382e+10 	 5.37037e+17 	 1175 	 0.679399 	 824.023 	 0.288324
390.709 	 24.0728 	 0.998365 	 25127.6 	 886.491 	 4.45971 	 13.5506 	 1.86145e+47 	 1.05991e+11 	 5.52772e+16 	 1131 	 0.133347 	 821.079 	 0.187414
396.493 	 24.0886 	 1.00404 	 40525.5 	 2378.97 	 52.0559 	 13.6181 	 1.67505e+48 	 2.49812e+10 	 6.42023e+17 	 1176 	 0.732495 	 796.17 	 0.298858
397.784 	 24.0921 	 1.01753 	 25149.1 	 922.518 	 4.8338 	 13.5509 	 1.90785e+47 	 1.01774e+11 	 5.99126e+16 	 1130 	 0.133347 	 788.253 	 0.19099
398.097 	 28.9805 	 1.88972 	 69141.4 	 6803.08 	 527.068 	 9.88254 	 2.79429e+48 	 1.42002e+09 	 8.95768e+18 	 1414 	 0.99093 	 1140.58 	 0.473672
400.186 	 28.9912 	 1.91071 	 32968.2 	 1564.21 	 13.2502 	 9.85571 	 5.31087e+47 	 1.28122e+10 	 2.25805e+17 	 1291 	 0.387717 	 1124.37 	 0.244601
402.596 	 24.1052 	 1.02056 	 41346.7 	 2557.95 	 61.4001 	 13.6174 	 1.85723e+48 	 2.2767e+10 	 7.57307e+17 	 1177 	 0.776434 	 768.65 	 0.308988
405.242 	 24.1124 	 1.0377 	 25107.5 	 956.43 	 5.18733 	 13.5514 	 1.9463e+47 	 9.83441e+10 	 6.42918e+16 	 1129 	 0.133347 	 755.755 	 0.194251
408.942 	 24.1225 	 1.0377 	 42065.3 	 2736.92 	 71.5113 	 13.6169 	 2.02259e+48 	 2.09117e+10 	 8.8205e+17 	 1178 	 0.812313 	 741.517 	 0.3187
409.149 	 29.0375 	 1.94625 	 65574.2 	 6489.18 	 454.781 	 9.88192 	 2.61326e+48 	 1.5693e+09 	 7.72962e+18 	 1415 	 0.989002 	 1073.16 	 0.464497
412.836 	 29.0564 	 1.97539 	 31451.8 	 1521.8 	 11.9649 	 9.85597 	 4.59207e+47 	 1.38057e+10 	 2.03895e+17 	 1290 	 0.357444 	 1049.65 	 0.241367
413.086 	 24.1336 	 1.05887 	 24996.8 	 987.33 	 5.50387 	 13.5522 	 1.97525e+47 	 9.57104e+10 	 6.8211e+16 	 1128 	 0.133347 	 723.706 	 0.19721
415.534 	 24.1403 	 1.05547 	 42684.6 	 2915.23 	 82.3257 	 13.6166 	 2.17129e+48 	 1.93463e+10 	 1.01546e+18 	 1179 	 0.841452 	 714.818 	 0.327979
420.947 	 29.0983 	 2.00656 	 62010.4 	 6166.9 	 388.388 	 9.88139 	 2.43255e+48 	 1.74584e+09 	 6.60153e+18 	 1416 	 0.986484 	 1007.62 	 0.454695
421.32 	 24.1559 	 1.08107 	 24832.1 	 1015.94 	 5.78953 	 13.5533 	 1.9965e+47 	 9.36603e+10 	 7.17458e+16 	 1127 	 0.133347 	 692.21 	 0.19988
422.377 	 24.1588 	 1.07387 	 43201 	 3091.22 	 93.6855 	 13.6166 	 2.30291e+48 	 1.80267e+10 	 1.15558e+18 	 1180 	 0.864941 	 688.597 	 0.336813
426.239 	 29.1254 	 2.04388 	 29952.2 	 1477.71 	 10.7441 	 9.85631 	 3.9241e+47 	 1.49315e+10 	 1.83084e+17 	 1289 	 0.326615 	 978.312 	 0.237975
429.468 	 24.178 	 1.08287 	 43055.1 	 3180.4 	 99.2925 	 13.6798 	 2.36317e+48 	 1.79091e+10 	 1.21909e+18 	 1181 	 0.87423 	 665.068 	 0.341157
429.941 	 24.1792 	 1.09419 	 25177.9 	 1090.14 	 6.79057 	 13.6168 	 2.24894e+47 	 8.77118e+10 	 8.37585e+16 	 1126 	 0.140671 	 661.383 	 0.206708
433.582 	 29.1633 	 2.07111 	 58448.5 	 5835.95 	 327.827 	 9.88095 	 2.25176e+48 	 1.95692e+09 	 5.5724e+18 	 1417 	 0.983137 	 943.881 	 0.444263
436.8 	 24.1978 	 1.10256 	 43398.5 	 3349 	 110.969 	 13.6789 	 2.46832e+48 	 1.68683e+10 	 1.36254e+18 	 1182 	 0.891078 	 639.899 	 0.349182
438.941 	 24.2035 	 1.11833 	 24890.5 	 1113.05 	 6.99844 	 13.6172 	 2.35202e+47 	 8.6908e+10 	 8.63201e+16 	 1125 	 0.14694 	 631.338 	 0.208754
440.476 	 29.1987 	 2.1166 	 28469.4 	 1431.95 	 9.58986 	 9.85673 	 3.31024e+47 	 1.6214e+10 	 1.63409e+17 	 1288 	 0.295529 	 910.194 	 0.234416
444.399 	 24.2182 	 1.12292 	 43647.7 	 3513.15 	 122.81 	 13.6782 	 2.55899e+48 	 1.59852e+10 	 1.508e+18 	 1183 	 0.904744 	 615.279 	 0.35673
447.167 	 29.2332 	 2.14049 	 54906 	 5499.9 	 273.502 	 9.88057 	 2.07199e+48 	 2.21012e+09 	 4.64917e+18 	 1418 	 0.978652 	 881.908 	 0.433194
448.346 	 24.2288 	 1.14351 	 24565.4 	 1133.76 	 7.16675 	 13.6178 	 2.43332e+47 	 8.64663e+10 	 8.83917e+16 	 1124 	 0.152302 	 602.065 	 0.210551
452.271 	 24.2394 	 1.14397 	 43798.9 	 3670.96 	 134.551 	 13.6778 	 2.63507e+48 	 1.52433e+10 	 1.65222e+18 	 1184 	 0.915781 	 591.232 	 0.363793
455.645 	 29.2768 	 2.19406 	 27007.9 	 1385.01 	 8.51143 	 9.85721 	 2.75652e+47 	 1.76739e+10 	 1.45026e+17 	 1287 	 0.264765 	 845.143 	 0.23068
458.159 	 24.2551 	 1.16975 	 24203.8 	 1152.01 	 7.29082 	 13.6187 	 2.48986e+47 	 8.63909e+10 	 8.99162e+16 	 1123 	 0.156621 	 573.625 	 0.212111
460.426 	 24.2613 	 1.16574 	 43859.2 	 3822.28 	 146.071 	 13.6776 	 2.69809e+48 	 1.46189e+10 	 1.79371e+18 	 1185 	 0.924765 	 567.763 	 0.370365
461.828 	 29.3087 	 2.21534 	 51391 	 5160.44 	 225.36 	 9.88024 	 1.8935e+48 	 2.51628e+09 	 3.83095e+18 	 1419 	 0.97256 	 821.661 	 0.421486
468.385 	 24.2826 	 1.19704 	 23807 	 1167.56 	 7.36682 	 13.6198 	 2.51937e+47 	 8.66897e+10 	 9.08459e+16 	 1122 	 0.159776 	 546.062 	 0.213446
468.871 	 24.2839 	 1.18824 	 43826.5 	 3965.42 	 157.099 	 13.6776 	 2.74804e+48 	 1.41021e+10 	 1.92912e+18 	 1186 	 0.93204 	 544.885 	 0.376439
471.859 	 29.3602 	 2.27682 	 25567.8 	 1336.94 	 7.50836 	 9.85773 	 2.26349e+47 	 1.93448e+10 	 1.27928e+17 	 1286 	 0.234671 	 783.026 	 0.226757
477.596 	 24.3072 	 1.20139 	 43252.9 	 4014.97 	 159.61 	 13.7351 	 2.74973e+48 	 1.43513e+10 	 1.95176e+18 	 1187 	 0.93355 	 524.398 	 0.378475
477.718 	 29.3904 	 2.29644 	 47907.1 	 4818.29 	 183.142 	 9.87995 	 1.71605e+48 	 2.89061e+09 	 3.11337e+18 	 1420 	 0.96415 	 763.111 	 0.409137
479.006 	 24.311 	 1.21521 	 23842.7 	 1227.59 	 8.1909 	 13.6779 	 2.97594e+47 	 8.37389e+10 	 1.0058e+17 	 1121 	 0.18124 	 519.464 	 0.218563
486.624 	 24.3314 	 1.2254 	 43071 	 4141.01 	 169.064 	 13.7342 	 2.77914e+48 	 1.39698e+10 	 2.06749e+18 	 1188 	 0.938834 	 502.716 	 0.383643
489.245 	 29.4496 	 2.36555 	 24144.1 	 1287.22 	 6.5731 	 9.85828 	 1.82781e+47 	 2.12815e+10 	 1.11987e+17 	 1285 	 0.205363 	 723.723 	 0.222636
490.042 	 24.3404 	 1.24454 	 23379.6 	 1238.19 	 8.1714 	 13.6783 	 2.94865e+47 	 8.46783e+10 	 1.00337e+17 	 1120 	 0.182159 	 493.812 	 0.219404
495.019 	 29.4794 	 2.38474 	 44462.6 	 4475.13 	 146.622 	 9.87969 	 1.53964e+48 	 3.35301e+09 	 2.4926e+18 	 1421 	 0.952377 	 706.239 	 0.396147
495.978 	 24.3563 	 1.25024 	 42802.7 	 4256.29 	 177.487 	 13.7336 	 2.7968e+48 	 1.36742e+10 	 2.17059e+18 	 1189 	 0.943063 	 481.625 	 0.388299
501.504 	 24.371 	 1.27496 	 22893.2 	 1246.22 	 8.10592 	 13.679 	 2.89535e+47 	 8.59377e+10 	 9.95276e+16 	 1119 	 0.181916 	 469.106 	 0.220057
505.67 	 24.3821 	 1.27593 	 42456.7 	 4361.18 	 184.832 	 13.7333 	 2.80416e+48 	 1.34526e+10 	 2.26048e+18 	 1190 	 0.94645 	 461.128 	 0.39244
507.954 	 29.5458 	 2.46102 	 22736.6 	 1235.8 	 5.70558 	 9.85886 	 1.44888e+47 	 2.35448e+10 	 9.72008e+16 	 1284 	 0.177194 	 667.128 	 0.218306
513.397 	 24.4026 	 1.30648 	 22393.2 	 1252.4 	 8.00826 	 13.68 	 2.8244e+47 	 8.74464e+10 	 9.83219e+16 	 1118 	 0.180841 	 445.358 	 0.220532
513.951 	 29.5767 	 2.48134 	 41075.7 	 4134.59 	 115.619 	 9.87943 	 1.36491e+48 	 3.92801e+09 	 1.9656e+18 	 1422 	 0.935774 	 651.032 	 0.382516
515.716 	 24.4088 	 1.30252 	 42032.6 	 4454.32 	 190.883 	 13.7331 	 2.80115e+48 	 1.33036e+10 	 2.33451e+18 	 1191 	 0.949091 	 441.219 	 0.396062
525.725 	 24.4354 	 1.33911 	 21880.1 	 1256.54 	 7.87714 	 13.6811 	 2.73584e+47 	 8.92321e+10 	 9.67042e+16 	 1117 	 0.17888 	 422.572 	 0.220841
526.132 	 24.4365 	 1.33005 	 41535.5 	 4535.47 	 195.561 	 13.7332 	 2.78853e+48 	 1.32222e+10 	 2.39172e+18 	 1192 	 0.951094 	 421.895 	 0.399165
528.164 	 29.6497 	 2.56414 	 21354.3 	 1183.66 	 4.91634 	 9.85944 	 1.12902e+47 	 2.61794e+10 	 8.37504e+16 	 1283 	 0.150905 	 613.14 	 0.213753
534.776 	 29.6838 	 2.58762 	 37750.4 	 3797.4 	 89.6318 	 9.87916 	 1.19119e+48 	 4.65304e+09 	 1.52384e+18 	 1423 	 0.912082 	 597.495 	 0.368248
536.92 	 24.4651 	 1.34843 	 40606.3 	 4522.72 	 190.828 	 13.7848 	 2.74017e+48 	 1.37679e+10 	 2.32509e+18 	 1193 	 0.949629 	 404.543 	 0.398634
538.473 	 24.4692 	 1.36264 	 21717.8 	 1301.56 	 8.42114 	 13.7334 	 3.02855e+47 	 8.81234e+10 	 1.02989e+17 	 1116 	 0.193756 	 400.773 	 0.224557
548.115 	 24.4948 	 1.37798 	 39990.3 	 4579.76 	 192.691 	 13.7839 	 2.7111e+48 	 1.38023e+10 	 2.34793e+18 	 1194 	 0.950685 	 386.333 	 0.400775
550.081 	 29.7624 	 2.67599 	 19987.5 	 1129.68 	 4.19175 	 9.86002 	 9.07876e+46 	 2.9313e+10 	 7.14027e+16 	 1282 	 0.133347 	 561.68 	 0.208966
551.662 	 24.5042 	 1.39744 	 21173.6 	 1301.29 	 8.20687 	 13.7338 	 2.89112e+47 	 9.04176e+10 	 1.00366e+17 	 1115 	 0.189725 	 379.923 	 0.224484
557.818 	 29.8023 	 2.70521 	 34486.2 	 3463.28 	 68.1047 	 9.87888 	 1.0174e+48 	 5.58419e+09 	 1.15789e+18 	 1424 	 0.87789 	 545.64 	 0.353349
559.746 	 24.5256 	 1.40865 	 39306.4 	 4622.68 	 192.952 	 13.7832 	 2.67299e+48 	 1.39094e+10 	 2.35123e+18 	 1195 	 0.951186 	 368.674 	 0.402389
565.303 	 24.5403 	 1.43339 	 20624.6 	 1299.23 	 7.96919 	 13.7343 	 2.74378e+47 	 9.29859e+10 	 9.74551e+16 	 1114 	 0.185004 	 360.001 	 0.224273
571.84 	 24.5576 	 1.4405 	 38561.1 	 4651.83 	 191.681 	 13.7827 	 2.62673e+48 	 1.40872e+10 	 2.33584e+18 	 1196 	 0.951173 	 351.556 	 0.403472
573.951 	 29.8852 	 2.7978 	 18640.1 	 1074.24 	 3.53511 	 9.86057 	 8.2147e+46 	 3.30613e+10 	 6.0214e+16 	 1281 	 0.133347 	 512.676 	 0.203931
579.399 	 24.5776 	 1.4705 	 20073.5 	 1295.56 	 7.71283 	 13.735 	 2.58979e+47 	 9.58293e+10 	 9.43152e+16 	 1113 	 0.179699 	 340.991 	 0.223935
583.477 	 29.9343 	 2.83618 	 31311.7 	 3137.75 	 50.7557 	 9.87856 	 8.4512e+47 	 6.78754e+09 	 8.62956e+17 	 1425 	 0.82919 	 495.494 	 0.337828
584.429 	 24.5909 	 1.47362 	 37758.8 	 4667.26 	 188.936 	 13.7823 	 2.57291e+48 	 1.43375e+10 	 2.30244e+18 	 1197 	 0.950656 	 334.965 	 0.404024
593.959 	 24.616 	 1.50881 	 19523 	 1290.45 	 7.44279 	 13.7358 	 2.43241e+47 	 9.89453e+10 	 9.10076e+16 	 1112 	 0.173929 	 322.87 	 0.223476
597.545 	 24.6255 	 1.5081 	 36902.1 	 4668.65 	 184.756 	 13.7821 	 2.51182e+48 	 1.46651e+10 	 2.25154e+18 	 1198 	 0.94961 	 318.889 	 0.404044
600.066 	 30.0195 	 2.9311 	 17316.4 	 1017.75 	 2.94789 	 9.86108 	 7.38849e+46 	 3.75719e+10 	 5.02092e+16 	 1280 	 0.133347 	 466.068 	 0.198635
608.988 	 24.6557 	 1.54831 	 18975.8 	 1284.17 	 7.16439 	 13.7368 	 2.27486e+47 	 1.02325e+11 	 8.75973e+16 	 1111 	 0.167826 	 305.615 	 0.222903
611.225 	 24.6616 	 1.54404 	 35995.6 	 4656.17 	 179.254 	 13.782 	 2.444e+48 	 1.50743e+10 	 2.18451e+18 	 1199 	 0.948013 	 303.316 	 0.403529
612.252 	 30.0824 	 2.98309 	 28222.1 	 2819.56 	 36.9383 	 9.87818 	 6.74214e+47 	 8.37916e+09 	 6.28054e+17 	 1426 	 0.760465 	 447.093 	 0.321696
624.492 	 24.6966 	 1.58905 	 18429.4 	 1276.24 	 6.87298 	 13.7378 	 2.11531e+47 	 1.06045e+11 	 8.40279e+16 	 1110 	 0.161257 	 289.2 	 0.222225
625.509 	 24.6993 	 1.58154 	 35039.8 	 4629.13 	 172.474 	 13.782 	 2.36939e+48 	 1.55759e+10 	 2.10188e+18 	 1200 	 0.945781 	 288.234 	 0.402479
628.776 	 30.1672 	 3.07768 	 16015.6 	 960.007 	 2.42597 	 9.86154 	 6.59962e+46 	 4.30749e+10 	 4.13179e+16 	 1279 	 0.133347 	 421.808 	 0.193063
640.447 	 24.7387 	 1.61057 	 33784.7 	 4519.53 	 159.015 	 13.8256 	 2.26882e+48 	 1.67564e+10 	 1.93176e+18 	 1201 	 0.939948 	 274.572 	 0.398263
640.478 	 24.7388 	 1.62083 	 18144.9 	 1303.78 	 7.08483 	 13.7821 	 2.21146e+47 	 1.06797e+11 	 8.634e+16 	 1109 	 0.167924 	 273.601 	 0.224445
644.775 	 30.2497 	 3.14916 	 25237.1 	 2512.23 	 26.222 	 9.87774 	 5.08842e+47 	 1.05146e+10 	 4.45867e+17 	 1427 	 0.667571 	 400.491 	 0.304967
656.082 	 24.7799 	 1.65161 	 32757.6 	 4466.85 	 150.596 	 13.8245 	 2.1829e+48 	 1.74804e+10 	 1.82962e+18 	 1202 	 0.93611 	 260.389 	 0.396204
656.947 	 24.7821 	 1.66405 	 17597.6 	 1292.61 	 6.75384 	 13.7821 	 2.03525e+47 	 1.11074e+11 	 8.2306e+16 	 1108 	 0.160183 	 258.79 	 0.2235
660.507 	 30.3305 	 3.23972 	 14736.6 	 900.786 	 1.96541 	 9.86194 	 5.84759e+46 	 4.9899e+10 	 3.34724e+16 	 1278 	 0.133347 	 379.852 	 0.187201
672.486 	 24.8231 	 1.69465 	 31695.7 	 4401.48 	 141.47 	 13.8236 	 2.09191e+48 	 1.83292e+10 	 1.71887e+18 	 1203 	 0.931336 	 246.654 	 0.393602
673.918 	 24.8269 	 1.70858 	 17058.9 	 1280.6 	 6.42607 	 13.7823 	 1.8664e+47 	 1.1566e+11 	 7.83108e+16 	 1107 	 0.152392 	 244.73 	 0.222468
681.855 	 30.4406 	 3.33856 	 22362.3 	 2216.41 	 18.0843 	 9.87721 	 3.55491e+47 	 1.34472e+10 	 3.07514e+17 	 1428 	 0.549942 	 355.753 	 0.287658
689.724 	 24.8685 	 1.73987 	 30597.6 	 4322.44 	 131.7 	 13.8226 	 1.9954e+48 	 1.9329e+10 	 1.60026e+18 	 1204 	 0.925378 	 233.355 	 0.390458
691.4 	 24.8729 	 1.75444 	 16528.2 	 1267.62 	 6.10066 	 13.7824 	 1.70456e+47 	 1.206e+11 	 7.43445e+16 	 1106 	 0.144535 	 231.392 	 0.221354
695.777 	 30.5121 	 3.4199 	 13492.6 	 841.549 	 1.57065 	 9.86224 	 5.14274e+46 	 5.83434e+10 	 2.67485e+16 	 1277 	 0.133347 	 340.17 	 0.181035
707.872 	 24.9163 	 1.78747 	 29469.2 	 4230.8 	 121.513 	 13.8217 	 1.89405e+48 	 2.04983e+10 	 1.47659e+18 	 1205 	 0.918032 	 220.48 	 0.386769
709.404 	 24.9203 	 1.80167 	 16005 	 1253.53 	 5.77702 	 13.7825 	 1.5495e+47 	 1.25947e+11 	 7.03999e+16 	 1105 	 0.136601 	 218.744 	 0.220163
724.552 	 30.6604 	 3.55671 	 19608.7 	 1933.67 	 12.069 	 9.87657 	 2.2435e+47 	 1.75734e+10 	 2.0524e+17 	 1429 	 0.415719 	 312.963 	 0.269792
727.02 	 24.9668 	 1.83771 	 28316.1 	 4127.72 	 111.131 	 13.8208 	 1.78852e+48 	 2.18598e+10 	 1.35051e+18 	 1206 	 0.909042 	 208.015 	 0.382535
727.942 	 24.9692 	 1.85032 	 15495.5 	 1239.34 	 5.46725 	 13.7826 	 1.45433e+47 	 1.3158e+11 	 6.66246e+16 	 1104 	 0.133347 	 206.755 	 0.218898
735.221 	 30.7152 	 3.62147 	 12272.7 	 780.818 	 1.22991 	 9.86245 	 4.47632e+46 	 6.91373e+10 	 2.09452e+16 	 1276 	 0.133347 	 302.74 	 0.17455
747.024 	 25.0195 	 1.91061 	 14808.6 	 1194.01 	 4.83665 	 13.7458 	 1.35149e+47 	 1.4139e+11 	 5.9098e+16 	 1103 	 0.133347 	 195.397 	 0.214998
747.263 	 25.0201 	 1.90102 	 27325.4 	 4068.2 	 103.885 	 13.7827 	 1.69612e+48 	 2.27314e+10 	 1.26595e+18 	 1207 	 0.902279 	 195.269 	 0.380047
766.65 	 25.0712 	 1.96212 	 14327.3 	 1179.09 	 4.56359 	 13.7468 	 1.29785e+47 	 1.48032e+11 	 5.57574e+16 	 1102 	 0.133347 	 184.647 	 0.213673
768.699 	 25.0766 	 1.95731 	 26120 	 3940.5 	 93.1655 	 13.7826 	 1.58217e+48 	 2.45508e+10 	 1.13533e+18 	 1208 	 0.889142 	 183.641 	 0.37467
774.273 	 30.9165 	 3.81085 	 16992.3 	 1666.49 	 7.76749 	 9.87581 	 1.25277e+47 	 2.35233e+10 	 1.32101e+17 	 1430 	 0.282988 	 272.216 	 0.251391
779.637 	 30.9441 	 3.84855 	 11089.6 	 720.014 	 0.945006 	 9.86253 	 3.85733e+46 	 8.29772e+10 	 1.60932e+16 	 1275 	 0.133347 	 267.544 	 0.167732
786.842 	 25.1245 	 2.01514 	 13858.6 	 1163.94 	 4.30192 	 13.7477 	 1.24575e+47 	 1.5507e+11 	 5.25569e+16 	 1101 	 0.133347 	 174.47 	 0.212286
791.465 	 25.1367 	 2.01712 	 24899.9 	 3802.99 	 82.7222 	 13.7825 	 1.46468e+48 	 2.66839e+10 	 1.00807e+18 	 1209 	 0.872985 	 172.392 	 0.368747
807.62 	 25.1793 	 2.06973 	 13396.5 	 1147.59 	 4.04264 	 13.7484 	 1.19412e+47 	 1.62742e+11 	 4.93866e+16 	 1100 	 0.133347 	 164.836 	 0.210839
815.711 	 25.2007 	 2.08086 	 23667.1 	 3656.01 	 72.6653 	 13.7822 	 1.34364e+48 	 2.91998e+10 	 8.85537e+17 	 1210 	 0.853034 	 161.511 	 0.36228
828.998 	 25.2357 	 2.12595 	 12945.5 	 1130.82 	 3.79335 	 13.749 	 1.14382e+47 	 1.7094e+11 	 4.63391e+16 	 1099 	 0.133347 	 155.718 	 0.209335
830.012 	 31.2037 	 4.11651 	 9861.89 	 648.196 	 0.680243 	 9.85013 	 3.21896e+46 	 1.03125e+11 	 1.1599e+16 	 1274 	 0.133347 	 234.58 	 0.159342
832.915 	 31.2187 	 4.12106 	 14597.1 	 1430.38 	 4.90914 	 9.86247 	 6.32037e+46 	 3.17313e+10 	 8.3602e+16 	 1431 	 0.176541 	 232.908 	 0.233675
841.606 	 25.2691 	 2.14898 	 22427.5 	 3501.08 	 63.1447 	 13.7817 	 1.21973e+48 	 3.21731e+10 	 7.69539e+17 	 1211 	 0.82848 	 150.99 	 0.355269
850.996 	 25.2939 	 2.18385 	 12506.7 	 1113.86 	 3.55581 	 13.7495 	 1.09509e+47 	 1.79652e+11 	 4.3436e+16 	 1098 	 0.133347 	 147.089 	 0.207776
869.347 	 25.3425 	 2.22203 	 21183.1 	 3338.65 	 54.2327 	 13.7811 	 1.09313e+48 	 3.57136e+10 	 6.60961e+17 	 1212 	 0.798233 	 140.82 	 0.347714
873.633 	 25.3538 	 2.2435 	 12079.4 	 1096.65 	 3.32907 	 13.7497 	 1.0478e+47 	 1.88937e+11 	 4.06657e+16 	 1097 	 0.133347 	 138.924 	 0.206164
887.588 	 31.5005 	 4.411 	 8765.46 	 588.15 	 0.497823 	 9.8509 	 2.70531e+46 	 1.2791e+11 	 8.48783e+15 	 1273 	 0.133347 	 203.855 	 0.151909
896.913 	 25.4154 	 2.31511 	 11534.1 	 1055.35 	 2.93738 	 13.7193 	 9.73365e+46 	 2.03803e+11 	 3.59604e+16 	 1096 	 0.133347 	 131.204 	 0.202375
899.144 	 25.4214 	 2.31079 	 20067.3 	 3210.89 	 47.4109 	 13.7496 	 9.80947e+47 	 3.88432e+10 	 5.7914e+17 	 1213 	 0.769257 	 130.541 	 0.341572
903.103 	 31.5806 	 4.4802 	 12266.2 	 1193.66 	 2.87272 	 9.86225 	 3.73998e+46 	 4.52457e+10 	 4.89231e+16 	 1432 	 0.133347 	 196.758 	 0.214226
