# Spectrum Count Rate
# Energy bin (keV) 	 Rate (c/s) 	 Uncertainty (c/s)
14290.3 9.97317e+41 0
14631.4 9.49127e+41 0
14980.5 9.03266e+41 0
15338 8.59621e+41 0
15704 8.18085e+41 0
16078.8 7.78555e+41 0
16462.5 7.40936e+41 0
16855.4 7.05135e+41 0
17257.6 6.71063e+41 0
17669.4 6.38638e+41 0
18091.1 6.07779e+41 0
18522.8 5.78412e+41 0
18964.9 5.50463e+41 0
19417.4 5.23865e+41 0
19880.8 4.98552e+41 0
20355.2 4.74462e+41 0
20841 4.51537e+41 0
21338.4 4.29719e+41 0
21847.6 4.08955e+41 0
22368.9 3.89194e+41 0
22902.8 3.70389e+41 0
23449.3 3.52492e+41 0
24008.9 3.3546e+41 0
24581.9 3.1925e+41 0
25168.5 3.03825e+41 0
25769.1 2.89144e+41 0
26384.1 2.75172e+41 0
27013.7 2.61876e+41 0
27658.3 2.49223e+41 0
28318.4 2.37181e+41 0
28994.2 2.2572e+41 0
29686.1 2.14813e+41 0
30394.5 2.04434e+41 0
31119.8 1.94556e+41 0
31862.5 1.85155e+41 0
32622.9 1.76208e+41 0
33401.4 1.67694e+41 0
34198.4 1.59591e+41 0
35014.6 1.5188e+41 0
35850.2 1.44541e+41 0
36705.7 1.37557e+41 0
37581.6 1.3091e+41 0
38478.5 1.24585e+41 0
39396.7 1.18565e+41 0
40336.9 1.12836e+41 0
41299.5 1.07384e+41 0
42285.1 1.02195e+41 0
43294.1 9.7257e+40 0
44327.3 9.25576e+40 0
45385.2 8.80852e+40 0
46468.2 8.38291e+40 0
47577.1 7.97785e+40 0
48712.5 7.59236e+40 0
49875 7.22551e+40 0
51065.2 6.87637e+40 0
52283.8 6.54411e+40 0
53531.5 6.2279e+40 0
54809 5.92698e+40 0
56117 5.64059e+40 0
57456.1 5.36804e+40 0
58827.3 5.10866e+40 0
60231.1 4.86181e+40 0
61668.5 4.62689e+40 0
63140.1 4.40332e+40 0
64646.9 4.19056e+40 0
66189.7 3.98807e+40 0
67769.2 3.79537e+40 0
69386.5 3.61198e+40 0
