# Spectrum Count Rate
# Energy bin (keV) 	 Rate (c/s) 	 Uncertainty (c/s)
37581.6 9.76732e+40 0
38478.5 9.29536e+40 0
39396.7 8.84621e+40 0
40336.9 8.41878e+40 0
41299.5 8.01198e+40 0
42285.1 7.62485e+40 0
43294.1 7.25642e+40 0
44327.3 6.90579e+40 0
45385.2 6.57211e+40 0
46468.2 6.25455e+40 0
47577.1 5.95233e+40 0
48712.5 5.66472e+40 0
49875 5.39101e+40 0
51065.2 5.13051e+40 0
52283.8 4.88261e+40 0
53531.5 4.64669e+40 0
54809 4.42216e+40 0
56117 4.20849e+40 0
57456.1 4.00513e+40 0
58827.3 3.81161e+40 0
60231.1 3.62743e+40 0
61668.5 3.45216e+40 0
63140.1 3.28535e+40 0
64646.9 3.12661e+40 0
66189.7 2.97553e+40 0
67769.2 2.83176e+40 0
69386.5 2.69493e+40 0
71042.3 2.56471e+40 0
72737.6 2.44078e+40 0
74473.4 2.32285e+40 0
76250.7 2.21061e+40 0
78070.3 2.10379e+40 0
79933.4 2.00214e+40 0
81840.9 1.9054e+40 0
83794 1.81333e+40 0
85793.6 1.72571e+40 0
87841 1.64233e+40 0
89937.3 1.56297e+40 0
92083.5 1.48745e+40 0
94281 1.41557e+40 0
96531 1.34717e+40 0
98834.5 1.28208e+40 0
